MedCodeId	Term	OriginalReadCode	CleansedReadCode	SnomedCTConceptId	SnomedCTDescriptionId	Release	Deficit
319533018	Closed traumatic dislocation of hip, unspecified	S4500	S450000	208892001	319532011	NA	Fragility fracture
402863014	Closed fracture of radius (alone), unspecified	S23x1	S23x100	111640008	178867012	NA	Fragility fracture
402869013	Closed fracture proximal femur, other transcervical	S300y	S300y00	208521006	319084014	NA	Fragility fracture
402874017	Closed fracture of neck of femur NOS	S30y	S30y.00	359820003	475220015	NA	Fragility fracture
451464018	Collapsed vertebra NOS	N331D	N331D00	84138006	139537010	NA	Fragility fracture
455536018	Collapse of vertebra due to osteoporosis NOS	N331L	N331L00	240198002	2920899019	NA	Fragility fracture
40871000006119	Osteoporosis + pathological fracture cervical vertebrae	N331A	N331A00	203452006	312164012	NA	Fragility fracture
44341000006111	Opn # proximal femur, intracapsular section, unspecified	S3010	S301000	5913000	10843018	NA	Fragility fracture
159511000006113	Rvsn to opn red+int fxtn prox fem #+ scrw/nail+plate device	7K1H8	7K1H800	179067004	277080012	NA	Fragility fracture
256101000006113	Open fracture-dislocation, hip joint	S4E1	S4E1.00	209336001	320034014	NA	Fragility fracture
258471000006114	Open fracture of femur, intertrochanteric	S3034	S303400	26938002	45058017	NA	Fragility fracture
265421000006113	Open # of proximal femur, trochanteric section, unspecified	S3030	S303000	5913000	10843018	NA	Fragility fracture
167971000006114	Revisn to int fxn(no red) prox fem #+screw/nail device alone	7K1J8	7K1J800	179102005	277122016	NA	Fragility fracture
167991000006110	Revsn to opn red+int fxtn prox fem #+screw/nail device alone	7K1H6	7K1H600	311426001	454997014	NA	Fragility fracture
562981000006117	Closed fracture of femur, intertrochanteric	S3024	S302400	89820008	148902010	NA	Fragility fracture
564491000006115	Closed fracture proximal femur, transcervical, NOS	S300z	S300z00	208521006	319084014	NA	Fragility fracture
565451000006113	Closed fracture-dislocation, hip joint	S4E0	S4E0.00	209335002	320033015	NA	Fragility fracture
565801000006112	Closed fracture-subluxation, hip joint	S4E2	S4E2.00	209337005	320035010	NA	Fragility fracture
567461000006115	Closed reduction of intracapsular # NOF internal fixat DHS	7K1Jd	7K1Jd00	313330006	457218015	NA	Fragility fracture
570531000006119	Cls # of proximal femur, pertrochanteric section, NOS	S302z	S302z00	208548007	319118015	NA	Fragility fracture
570551000006114	Cls # prox femur, subcapital, Garden grade unspec.	S3005	S300500	275338001	411305015	NA	Fragility fracture
570561000006111	Cls # proximal femur, intertrochanteric, comminuted	S3023	S302300	208552007	319125010	NA	Fragility fracture
570571000006116	Cls # proximal femur, trochanteric section, unspecified	S3020	S302000	208548007	319118015	NA	Fragility fracture
570621000006118	Cls red+int fxn proximal femoral #+screw/nail device alone	7K1J0	7K1J000	708898008	3037770015	NA	Fragility fracture
793901000006115	Fracture-dislocation or subluxation hip	S4E	S4E..00	209334003	320032013	NA	Fragility fracture
1702401000006118	Remanip intracap fract neck fem and fix using nail or screw	7K1Y0	7K1Y000	179106008	277126018	NA	Fragility fracture
319145019	Open fracture of neck of femur NOS	S30z	S30z.00	361119006	477343011	NA	Fragility fracture
312681016	[X]Other osteoporosis with pathological fracture	NyuB0	NyuB000	443165006	2837900019	NA	Fragility fracture
570541000006112	Cls # prox femur, intracapsular section, unspecified	S3000	S300000	20100009	33823015	NA	Fragility fracture
277199017	Closed reduction of fracture of radius and or ulna	7K1LL	7K1LL00	179172006	1489754013	NA	Fragility fracture
207601000006111	Prmy open red+int fxn prox femoral #+screw/nail device alone	7K1D6	7K1D600	57470004	95576017	NA	Fragility fracture
207611000006114	Prmy open red+int fxn prox femoral #+screw/nail+plate device	7K1D0	7K1D000	265132005	393775016	NA	Fragility fracture
210031000006112	Primary cls red+int fxn prox fem #+screw/nail device alone	7K1JB	7K1JB00	272300006	407419015	NA	Fragility fracture
210041000006119	Primary cls red+int fxn prox fem #+screw/nail+plate device	7K1JD	7K1JD00	179105007	277125019	NA	Fragility fracture
210941000006118	Primary int fxn(no red) prox fem #+scrw/nail+intramed device	7K1J6	7K1J600	179097007	277117016	NA	Fragility fracture
